,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),점포구분명,위도,경도,위경도
81,3020000,2.01E+18,19871126,,1,영업/정상,1,정상영업,02)718-7113,37901.41,,서울특별시 용산구 한강로2가 15번지 14호,서울특별시 용산구 새창로 181 (한강로2가 선인상가),4371,선인상가,2.02E+13,I,59:59.0,전문점,196839.6417,447863.232,대규모점포,37.53301024,126.9621424,"(37.53301024,126.9621424)"
82,3020000,2.01E+18,19750701,,1,영업/정상,1,정상영업,02)794-0343,2688.42,,서울특별시 용산구 보광동 260번지 8호,서울특별시 용산구 보광로 30 (보광동),,보광시장,2.01E+13,I,59:59.0,시장,199955.4297,447219.1616,,37.52721283,126.997394,"(37.52721283,126.997394)"
83,3020000,2.01E+18,19681109,,1,영업/정상,1,정상영업,02)714-0151,1209.2,140140,서울특별시 용산구 서계동 260번지 1호,서울특별시 용산구 효창원로 270 (서계동),140830,만리시장,2.01E+13,I,59:59.0,시장,196716.1659,449892.5577,대규모점포,37.55129386,126.9607361,"(37.55129386,126.9607361)"
84,3020000,2.01E+18,19870213,,1,영업/정상,1,정상영업,02-3786-6352,4845.26,140200,서울특별시 용산구 이태원동 119번지 25호,서울특별시 용산구 이태원로 179 (이태원동),,해밀톤 쇼핑몰,2.02E+13,U,59:59.0,쇼핑센터,199363.5958,448050.9263,대규모점포,37.53470672,126.9906978,"(37.53470672,126.9906978)"
85,3020000,2.01E+18,19871031,,1,영업/정상,1,정상영업,02  707 4628,62555.57,140013,서울특별시 용산구 한강로3가 16번지 9호,서울특별시 용산구 청파로 74 (한강로3가),,(주)에스와이에스홀딩스,2.01E+13,I,59:59.0,전문점,196370.7464,447841.6988,대규모점포,37.53281447,126.9568375,"(37.53281447,126.9568375)"
86,3020000,2.01E+18,19880623,,1,영업/정상,1,정상영업,02)702-3411,8382.6,140113,서울특별시 용산구 원효로3가 51번지 30호,서울특별시 용산구 청파로 77 (원효로3가),140849,원효전자상가,2.01E+13,I,59:59.0,전문점,196385.232,447938.1925,대규모점포,37.53368393,126.9570009,"(37.53368393,126.9570009)"
87,3020000,2.01E+18,19851112,,1,영업/정상,1,정상영업,02)795-7501,3327.67,140026,서울특별시 용산구 용산동6가 69번지 167호,서울특별시 용산구 이촌로 352 (용산동6가),,신동아 쇼핑센터,2.01E+13,I,59:59.0,쇼핑센터,198622.8926,446114.1552,,37.51725566,126.9823212,"(37.51725566,126.9823212)"
88,3020000,2.01E+18,20120313,,1,영업/정상,1,정상영업,220772800,3271,140012,서울특별시 용산구 한강로2가 15번지 19호,서울특별시 용산구 청파로 122 (한강로2가),140012,(주)농협유통하나로클럽용산점,2.02E+13,U,40:00.0,대형마트,196813.2585,447881.9708,대규모점포,37.53317898,126.9618438,"(37.53317898,126.9618438)"
89,3020000,2.01E+18,19930413,,1,영업/정상,1,정상영업,7037091,10634.18,,서울특별시 용산구 한강로2가 413호,서울특별시 용산구 청파로 113-12 (한강로2가),,전자타운,2.01E+13,I,59:59.0,전문점,196775.6399,447984.6345,대규모점포,37.53410384,126.9614177,"(37.53410384,126.9614177)"
90,3020000,2.01E+18,19600217,,1,영업/정상,1,정상영업,02  794 5682,574,,서울특별시 용산구 이태원동 56번지 9호,서울특별시 용산구 이태원로14길 6 (이태원동),,이태원시장,2.01E+13,I,59:59.0,시장,199051.1588,447953.6017,대규모점포,37.53382954,126.987163,"(37.53382954,126.987163)"
91,3070000,2.01E+18,20120514,,1,영업/정상,1,정상영업,236758549,149.49,136041,서울특별시 성북구 삼선동1가 21번지,서울특별시 성북구 삼선교로 6 (삼선동1가),136041,홈플러스익스프레스 삼선점,2.02E+13,U,08:00.0,구분없음,200509.6605,453950.6409,,37.58786268,127.0036681,"(37.58786268,127.0036681)"
92,3030000,2.01E+18,20120224,,1,영업/정상,1,정상영업,2253-8542,578.96,133807,서울특별시 성동구 금호동3가 1331번지,서울특별시 성동구 동호로 100 (금호동3가),133751,홈플러스(주) 익프스레스 금호2점,2.02E+13,U,07:00.0,구분없음,201383.0237,449744.2805,,37.54996304,127.0135489,"(37.54996304,127.0135489)"
93,3030000,2.01E+18,20120214,,1,영업/정상,1,정상영업,3459-8000,264.3,133858,서울특별시 성동구 왕십리2동 966번지 11호,서울특별시 성동구 왕십리로 333 (하왕십리동),133020,홈플러스(주) 익스프레스 왕십리점,2.02E+13,U,07:00.0,구분없음,202806.0185,451160.356,,37.5627186,127.0296574,"(37.5627186,127.0296574)"
94,3030000,1.96E+18,19620125,,1,영업/정상,1,정상영업,24644426,2861,,서울특별시 성동구 성수동2가 335번지,서울특별시 성동구 성수이로 32-15 (성수동2가),4776,뚝도시장,2.02E+13,U,40:00.0,시장,204775.366,448395.5878,대규모점포,37.53780034,127.0519294,"(37.53780034,127.0519294)"
95,3030000,2.01E+18,20120322,,1,영업/정상,1,정상영업,02-499-8545,409.9,133111,서울특별시 성동구 성수1가1동 14번지 17호,서울특별시 성동구 아차산로 41 (성수동1가),133111,홈플러스(주)익스프레스 뚝섬점,2.02E+13,U,07:00.0,구분없음,204257.5849,449412.5441,,37.54696553,127.0460767,"(37.54696553,127.0460767)"
96,3030000,1.98E+18,19800905,,1,영업/정상,1,정상영업,02-2210-4100,0,,서울특별시 성동구 용답동 234번지 한국자동차매매센터,서울특별시 성동구 자동차시장1길 70 (용답동 장안평중고자동차시장),4808,자동차매매센타,2.02E+13,U,40:00.0,전문점,205784.8688,450883.524,대규모점포,37.5602107,127.0633709,"(37.5602107,127.0633709)"
97,3030000,1.98E+18,19821016,,1,영업/정상,1,정상영업,2297-2484,0,,서울특별시 성동구 옥수동 220번지 1호 한남하이츠아파트,서울특별시 성동구 독서당로 160 한남하이츠아파트 (옥수동),4736,한남하이츠상가,2.02E+13,U,37:24.0,그 밖의 대규모점포,201181.599,448609.5881,대규모점포,37.53973982,127.0112678,"(37.53973982,127.0112678)"
98,3030000,2.00E+18,19980803,,1,영업/정상,1,정상영업,02)2297-6205,4049.55,,서울특별시 성동구 행당동 347번지 행당동 대림아파트,서울특별시 성동구 행당로 87 행당동 대림아파트 (행당동),4713,대림리빙프라자,2.02E+13,U,37:24.0,그 밖의 대규모점포,202326.503,450625.5842,대규모점포,37.55790167,127.0242284,"(37.55790167,127.0242284)"
99,3030000,2.01E+18,20050331,,1,영업/정상,1,정상영업,02-3408-1234,17318,133120,서울특별시 성동구 성수동2가 333번지 16호,서울특별시 뚝섬로 379,133120,(주)이마트 성수점,2.02E+13,U,40:00.0,백화점,204614.2727,448607.4413,대규모점포,37.53970993,127.050108,"(37.53970993,127.050108)"
100,3030000,2.01E+18,19681207,,1,영업/정상,1,정상영업,02-464-2095,3225,133120,서울특별시 성동구 성수동2가 289번지 4호,서울특별시 성동구 아차산로7길 28 (성수동2가),,(주)인트램,2.02E+13,U,37:24.0,그 밖의 대규모점포,204830.9773,449477.4485,대규모점포,37.54754753,127.0525656,"(37.54754753,127.0525656)"
101,3030000,2.01E+18,20051111,,1,영업/정상,1,정상영업,222936767,5607.62,,서울특별시 성동구 마장동 439번지 1호,서울특별시 성동구 마장로35길 68 (마장동),,토우마트마축일시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,203576.5947,452041.559,대규모점포,37.57065552,127.0383833,"(37.57065552,127.0383833)"
102,3030000,2.01E+18,20060320,,1,영업/정상,1,정상영업,2281-4446,25910,133050,서울특별시 성동구 마장동 510번지 3호 일대,서울특별시 성동구 마장로31길 40 (마장동일대),,마장축산물시장,2.02E+13,I,59:59.0,시장,203323.7878,451940.2054,,37.56974327,127.0355211,"(37.56974327,127.0355211)"
103,3030000,2.01E+18,20070323,,1,영업/정상,1,정상영업,3395-9336,7717.09,133040,서울특별시 성동구 왕십리도선동 69번지,서울특별시 성동구 무학로6길 50 (도선동),,성동삼성쉐르빌상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,203017.0215,451346.2811,대규모점포,37.56439311,127.0320463,"(37.56439311,127.0320463)"
104,3030000,2.01E+18,20080627,,1,영업/정상,1,정상영업,02  22001234,11573,133071,서울특별시 성동구 행당동 168번지 1호,서울특별시 성동구 왕십리광장로 17 (행당동),133866,(주)이마트 왕십리점,2.02E+13,U,40:00.0,대형마트,203292.1519,451267.7309,대규모점포,37.56368446,127.0351601,"(37.56368446,127.0351601)"
105,3030000,2.01E+18,20120402,,1,영업/정상,1,정상영업,2282-0161,378.11,133100,서울특별시 성동구 옥수동 191번지 3호,서울특별시 성동구 한림말길 56 (옥수동),133100,GS수퍼 성동옥수점,2.02E+13,I,59:59.0,구분없음,201462.2513,448744.0381,준대규모점포,37.54095082,127.0144436,"(37.54095082,127.0144436)"
106,3030000,2.01E+18,20110705,,1,영업/정상,1,정상영업,22135635,0,133170,서울특별시 성동구 용답동 49번지 5호,,,성동용답상가시장,2.01E+13,I,59:59.0,시장,204566.0464,451260.9331,대규모점포,37.56361788,127.0495786,"(37.56361788,127.0495786)"
107,3030000,2.01E+18,20141209,,1,영업/정상,1,정상영업,2207-9991 6454-6301,13996.64,,,서울특별시 성동구 왕십리로 241 (행당동),133866,파크에비뉴 엔터식스 한양대점,2.02E+13,U,40:00.0,복합쇼핑몰,203523,450411,대규모점포,37.55596457,127.0377689,"(37.55596457,127.0377689)"
108,3030000,2.02E+18,20180228,,1,영업/정상,1,정상영업,02-380-9842,0,,서울특별시 성동구 행당동 155번지 1호 서울숲 더샵,서울특별시 성동구 왕십리로 241 (행당동 서울숲 더샵),4765,노브랜드 엔터식스한양대점,2.02E+13,I,37:24.0,구분없음,203477.9054,450542.4544,준대규모점포,37.55714913,127.0372592,"(37.55714913,127.0372592)"
109,3040000,2.01E+18,20120321,,1,영업/정상,1,정상영업,02-3437-5601,132.23,143817,서울특별시 광진구 구의2동 49번지 4호,서울특별시 광진구 자양로 293 (구의동),143817,롯데쇼핑(주)롯데슈퍼 아차산점,2.02E+13,I,59:59.0,그 밖의 대규모점포,208075.5435,449971.642,준대규모점포,37.55197768,127.0892867,"(37.55197768,127.0892867)"
110,3030000,2.01E+18,20080828,,1,영업/정상,1,정상영업,02-2200-6000,7960,,서울특별시 성동구 행당동 168번지 151호 왕십리민자역사,서울특별시 성동구 왕십리광장로 17 왕십리민자역사 (행당동),4750,ENTER-6,2.02E+13,U,03:00.0,그 밖의 대규모점포,203321.5623,451001.8687,,37.56128897,127.0354918,"(37.56128897,127.0354918)"
111,3040000,2.01E+18,20120329,,1,영업/정상,1,정상영업,02-458-8545,232.07,143822,서울특별시 광진구 구의3동 212번지 2호,서울특별시 광진구 아차산로 473 (구의동),143822,홈플러스익스프레스 구의2점,2.02E+13,U,59:59.0,그 밖의 대규모점포,208261.7488,448701.6585,준대규모점포,37.54053362,127.0913797,"(37.54053362,127.0913797)"
112,3040000,2.00E+18,19701223,,1,영업/정상,1,정상영업,02-463-7521,1524.1,,서울특별시 광진구 자양동 44번지 2호,서울특별시 광진구 뚝섬로 491 (자양동),143843,노룬산시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,205663.0811,448250.3634,대규모점포,37.53648692,127.0619724,"(37.53648692,127.0619724)"
113,3040000,2.00E+18,19710501,,1,영업/정상,1,정상영업,02-463-5611,6426.48,,서울특별시 광진구 자양동 6번지 20호,서울특별시 광진구 아차산로30길 39 (자양동),143841,조양시장,2.02E+13,I,59:59.0,그 밖의 대규모점포,205886.289,448517.3386,대규모점포,37.53889096,127.0645,"(37.53889096,127.0645)"
114,3040000,2.00E+18,19710508,,1,영업/정상,1,정상영업,02-467-0254,2107.8,,서울특별시 광진구 중곡동 229번지 5호,서울특별시 광진구 긴고랑로11길 11 (중곡동),143903,중곡제일시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,207114.4989,451296.0494,대규모점포,37.5639183,127.0784235,"(37.5639183,127.0784235)"
115,3040000,2.01E+18,20080903,,1,영업/정상,1,정상영업,02-466-6767,3741.82,143150,서울특별시 광진구 군자동 503번지,서울특별시 광진구 광나루로 369 (군자동),143840,파크에비뉴,2.01E+13,I,59:59.0,그 밖의 대규모점포,206212.2443,449577.1749,대규모점포,37.54843788,127.0681969,"(37.54843788,127.0681969)"
116,3040000,2.01E+18,20110922,,1,영업/정상,1,정상영업,204535605,133.4,143885,서울특별시 광진구 중곡2동 41번지 1호,서울특별시 광진구 긴고랑로 60 (중곡동),143885,롯데쇼핑(주)롯데슈퍼 중곡점,2.02E+13,I,59:59.0,그 밖의 대규모점포,207235.5812,451072.124,준대규모점포,37.56189982,127.0797918,"(37.56189982,127.0797918)"
117,3170000,2.01E+18,20120410,,1,영업/정상,1,정상영업,856-8545,243.5,,,서울특별시 금천구 가산로 106 (가산동),153804,홈플러스(주)익스프레스 가산점,2.02E+13,U,08:00.0,구분없음,190527.9185,441484.8659,,37.47549774,126.8908152,"(37.47549774,126.8908152)"
118,3040000,2.01E+18,20111004,,1,영업/정상,1,정상영업,02-469-1333,1162,143914,서울특별시 광진구 화양동 10번지 1호,서울특별시 광진구 능동로13길 39 (화양동),143914,(주)지에스리테일GS수퍼 광진화양점,2.02E+13,I,59:59.0,복합쇼핑몰,206107.7752,449029.3422,준대규모점포,37.54350265,127.0670102,"(37.54350265,127.0670102)"
119,3040000,2.01E+18,20111005,,1,영업/정상,1,정상영업,02-3437-8546,235.8,143888,서울특별시 광진구 중곡4동 93번지 2호,서울특별시 광진구 용마산로 10 (중곡동),143888,홈플러스익스프레스 중곡2점,2.02E+13,I,59:59.0,그 밖의 대규모점포,207778.1165,450250.2556,준대규모점포,37.5544905,127.0859237,"(37.5544905,127.0859237)"
120,3040000,2.00E+18,19770131,,1,영업/정상,1,정상영업,02 4441707,1137.92,,서울특별시 광진구 중곡동 79번지 13호,서울특별시 광진구 영화사로 12 (중곡동),143888,신성종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,207747.894,450639.201,대규모점포,37.55799511,127.0855857,"(37.55799511,127.0855857)"
121,3040000,2.00E+18,19790716,,1,영업/정상,1,정상영업,02 4577480,2418.11,,서울특별시 광진구 자양동 602호,서울특별시 광진구 자양번영로6길 20 (자양동),143865,자양종합시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,206686.3645,447752.4632,대규모점포,37.53199409,127.0735457,"(37.53199409,127.0735457)"
122,3040000,2.00E+18,19980323,,1,영업/정상,1,정상영업,02-3424-0323,49840,,서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),143721,테크노-마트21,2.02E+13,U,59:59.0,그 밖의 대규모점포,208394.4164,448165.28,대규모점포,37.5356997,127.0928748,"(37.5356997,127.0928748)"
123,3040000,2.00E+18,19980323,,1,영업/정상,1,정상영업,02-3424-2500,4122,,서울특별시 광진구 구의동 546번지 4호,서울특별시 광진구 광나루로56길 85 (구의동),143721,롯데쇼핑(주)롯데마트 강변점,2.02E+13,I,59:59.0,대형마트,208394.4164,448165.28,대규모점포,37.5356997,127.0928748,"(37.5356997,127.0928748)"
124,3040000,2.01E+18,20060228,,1,영업/정상,1,정상영업,02-3436-0005,3004.13,,서울특별시 광진구 자양동 663번지 21  호,서울특별시 광진구 자양로5길 33 (자양동),143873,프라젠 스파,2.01E+13,I,59:59.0,그 밖의 대규모점포,207368.6245,447632.296,대규모점포,37.53090625,127.0812634,"(37.53090625,127.0812634)"
125,3040000,2.01E+18,20080822,,1,영업/정상,1,정상영업,0002 22182802,26203.17,143003,서울특별시 광진구 자양동 227번지 342호 롯데백화점 스타시티점,서울특별시 광진구 능동로 92 (자양동),143854,롯데백화점 건대스타시티점,2.02E+13,I,59:59.0,백화점,206217.4347,448506.2187,대규모점포,37.53878862,127.0682467,"(37.53878862,127.0682467)"
126,3040000,2.01E+18,20061214,,1,영업/정상,1,정상영업,220241234,11045.55,,서울특별시 광진구 자양동 227번지 7호,서울특별시 광진구 아차산로 272 (자양동),143758,(주)이마트 자양점,2.02E+13,U,05:00.0,대형마트,206349.675,448396.9397,,37.53780314,127.069742,"(37.53780314,127.069742)"
127,3040000,2.02E+18,20150403,,1,영업/정상,1,정상영업,3677-7281,4037.2,,서울특별시 광진구 자양동 17번지 1호,서울특별시 광진구 아차산로 200 (자양동),5071,커먼그라운드,2.02E+13,I,59:59.0,그 밖의 대규모점포,205758.8167,448768.1614,대규모점포,37.54115165,127.0630596,"(37.54115165,127.0630596)"
128,3040000,2.00E+18,19800407,,1,영업/정상,1,정상영업,02-465-7965,2456.45,,서울특별시 광진구 화양동 10번지 1호,서울특별시 광진구 능동로13길 39 (화양동),143914,한아름시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,206107.7752,449029.3422,대규모점포,37.54350265,127.0670102,"(37.54350265,127.0670102)"
129,3040000,2.00E+18,19800618,,1,영업/정상,1,정상영업,02-467-5200,2135.53,,서울특별시 광진구 중곡동 229번지 15호,서울특별시 광진구 능동로47길 30 (중곡동),143903,광성시장,2.01E+13,I,59:59.0,그 밖의 대규모점포,207098.9948,451260.4457,대규모점포,37.56359763,127.0782477,"(37.56359763,127.0782477)"
130,3040000,2.00E+18,19890823,,1,영업/정상,1,정상영업,02--450-8832,3995.19,,서울특별시 광진구 구의동 546번지 1호,서울특별시 광진구 강변역로 50 (구의동),143715,동서울터미널상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,208201.9933,447967.2995,대규모점포,37.53391763,127.0906954,"(37.53391763,127.0906954)"
131,3040000,2.00E+18,19901117,,1,영업/정상,1,정상영업,02 4543916,3625.18,,서울특별시 광진구 광장동 484호,서울특별시 광진구 광나루로 635 (광장동),143814,현대종합상가,2.01E+13,I,59:59.0,그 밖의 대규모점포,208644.8192,448711.7258,대규모점포,37.54062084,127.0957143,"(37.54062084,127.0957143)"
