,학교종류명,설립구분,표준학교코드,학교명,영문학교명,관할조직명,도로명우편번호,도로명주소,도로명상세주소,전화번호,홈페이지주소,팩스번호,남녀공학구분명,고등학교구분명,산업체특별학급존재여부,고등학교일반실업구분명,특수목적고등학교계열명,입시전후기구분명,주야구분명,설립일자,개교기념일,시도교육청코드,시도교육청명,소재지명,주야과정,계열명,학과명,적재일시,위도,경도,위경도
70,중학교,공립,7132151,영등포중학교,Yeongdeungpo Middle School,서울특별시동작관악교육지원청,6933,서울특별시 동작구 등용로8길 5,/ 영등포중학교 (대방동),02-815-6572,http://yeongdeungpo.sen.ms.kr,02-816-0992,남여공학,,N,일반계,,전기,주간,19060407,19060407,B10,서울특별시교육청,서울특별시,,,,20211108,37.5080846,126.9331435,"(37.5080846,126.9331435)"
71,중학교,공립,7132150,신림중학교,Shillim Middle School,서울특별시동작관악교육지원청,8841,서울특별시 관악구 신림로 40,(신림동/신림중학교),02-882-1929,http://www.shillim.ms.kr,02-872-4858,남여공학,,N,일반계,,전기,주간,19731229,19720513,B10,서울특별시교육청,서울특별시,,,,20211108,37.47032734,126.946004,"(37.47032734,126.946004)"
72,중학교,공립,7132149,신관중학교,Shingwan Middle School,서울특별시동작관악교육지원청,8781,서울특별시 관악구 신림로48길 17-16,/ (신림동 신관중학교),02-885-6893,http://www.shingwan.ms.kr,02-872-4057,남여공학,,N,일반계,,전기,주간,19840301,19840427,B10,서울특별시교육청,서울특별시,,,,20211108,37.48020125,126.9344522,"(37.48020125,126.9344522)"
73,중학교,사립,7132148,숭의여자중학교,Soongeui Girls Middle School,서울특별시동작관악교육지원청,6944,서울특별시 동작구 여의대방로36길 79,(대방동),02-810-7700,http://seg.ms.kr,02-812-7492,여,,N,일반계,,전기,주간,19031031,19031031,B10,서울특별시교육청,서울특별시,,,,20211108,37.50736414,126.9292433,"(37.50736414,126.9292433)"
74,중학교,사립,7132147,성보중학교,Sungbo Middle School,서울특별시동작관악교육지원청,8773,서울특별시 관악구 남부순환로156길 39,성보중학교 (신림동),02-818-9700,http://sungbo.sen.ms.kr,02-851-8161,남여공학,,N,일반계,,전기,주간,19811231,19820531,B10,서울특별시교육청,서울특별시,,,,20211108,37.48072837,126.9209573,"(37.48072837,126.9209573)"
75,중학교,사립,7132146,성남중학교,Sungnam Middle School,서울특별시동작관악교육지원청,6946,서울특별시 동작구 대방동길 74,(대방동),02-815-1332,http://www.sungnam.ms.kr,02-822-8315,남,,N,일반계,,전기,주간,19380425,19380425,B10,서울특별시교육청,서울특별시,,,,20211108,37.50528157,126.9266153,"(37.50528157,126.9266153)"
76,중학교,사립,7132145,서울문영여자중학교,Seoul Moonyoung girls’ Middle School,서울특별시동작관악교육지원청,8833,서울특별시 관악구 관악로 85,(봉천동),02-871-8921,http://www.moonyoung-gms.seoul.kr,02-886-8194,여,,N,일반계,,전기,주간,19260401,19360929,B10,서울특별시교육청,서울특별시,,,,20211108,37.47290457,126.9509181,"(37.47290457,126.9509181)"
77,중학교,공립,7132144,상현중학교,Sang-Hyun Middle School,서울특별시동작관악교육지원청,7028,서울특별시 동작구 사당로2길 2-19,(상도동),02-815-5375,http://www.sanghyun.ms.kr,02-814-8652,남여공학,,N,일반계,,전기,주간,19680806,19681002,B10,서울특별시교육청,서울특별시,,,,20211108,37.49415578,126.9606077,"(37.49415578,126.9606077)"
78,중학교,공립,7132143,상도중학교,Sangdo Middle School,서울특별시동작관악교육지원청,7028,서울특별시 동작구 사당로2가길 72,/ 상도중학교 (사당동),02-5808-900,http://seoulsangdo.sen.ms.kr,02-522-7394,남여공학,,N,일반계,,전기,주간,19681023,19681023,B10,서울특별시교육청,서울특별시,,,,20211108,37.4909219,126.9614756,"(37.4909219,126.9614756)"
79,중학교,공립,7132142,삼성중학교,Samsung Middle School,서울특별시동작관악교육지원청,8816,서울특별시 관악구 신림로3가길 39-24,(신림동/삼성중학교),02-871-6242/6243,http://samsung.sen.ms.kr,02-884-8974,남여공학,,N,일반계,,전기,주간,19701002,19700801,B10,서울특별시교육청,서울특별시,,,,20211108,37.4676059,126.9425132,"(37.4676059,126.9425132)"
80,중학교,공립,7132141,사당중학교,Sadang Middle School,서울특별시동작관악교육지원청,7003,서울특별시 동작구 사당로9가길 58,/ 사당중학교 (사당동),02-6283-5601,http://www.sadang.ms.kr,02-533-3704,남여공학,,N,일반계,,전기,주간,19840109,19840502,B10,서울특별시교육청,서울특별시,,,,20211108,37.48776119,126.9685407,"(37.48776119,126.9685407)"
81,중학교,공립,7132140,봉원중학교,Bong-won Middle School,서울특별시동작관악교육지원청,8736,서울특별시 관악구 관악로24가길 15,/ 봉원중학교 (봉천동/봉원중학교),02-879-1542,http://www.bongwon.ms.kr,02-879-1548,남여공학,,N,일반계,,전기,주간,19691111,19691111,B10,서울특별시교육청,서울특별시,,,,20211108,37.48410274,126.9588909,"(37.48410274,126.9588909)"
82,중학교,공립,7132139,봉림중학교,Bongrim Middle School,서울특별시동작관악교육지원청,8782,서울특별시 관악구 장군봉길 72,(봉천동),02-888-1281,http://www.bongrim.ms.kr,02-887-4907,남여공학,,N,일반계,,전기,주간,19881224,19890421,B10,서울특별시교육청,서울특별시,,,,20211108,37.48119817,126.9377027,"(37.48119817,126.9377027)"
83,중학교,공립,7132138,미성중학교,Misung Middle School,서울특별시동작관악교육지원청,8863,서울특별시 관악구 문성로16길 40,(신림동),02-860-0900,http://www.misung.ms.kr,02-860-0998,남여공학,,N,일반계,,전기,주간,19840109,19840517,B10,서울특별시교육청,서울특별시,,,,20211108,37.47538281,126.9120889,"(37.47538281,126.9120889)"
84,중학교,공립,7132137,문창중학교,Munchang Middle School,서울특별시동작관악교육지원청,7057,서울특별시 동작구 여의대방로22나길 40,(신대방동),02-821-2359,http://www.munchang.ms.kr,02-825-8733,남여공학,,N,일반계,,전기,주간,19810508,19810508,B10,서울특별시교육청,서울특별시,,,,20211108,37.49586094,126.9224055,"(37.49586094,126.9224055)"
85,중학교,공립,7132136,동작중학교,Dongjak Middle School,서울특별시동작관악교육지원청,6992,서울특별시 동작구 동작대로39가길 83,(동작동),02-591-6595,http://dongjak.ms.kr,02-535-7156,남여공학,,N,일반계,,전기,주간,19841208,19841208,B10,서울특별시교육청,서울특별시,,,,20211108,37.49546195,126.9778016,"(37.49546195,126.9778016)"
86,중학교,사립,7132135,동양중학교,Dongyang Middle School,서울특별시동작관악교육지원청,6910,서울특별시 동작구 흑석로9길 94,/ 동양중학교 (흑석동),02-814-9651,https://dongyang.sen.ms.kr,02-823-6306,남,,N,일반계,,전기,주간,19510303,19510303,B10,서울특별시교육청,서울특별시,,,,20211108,37.51022314,126.9574775,"(37.51022314,126.9574775)"
87,중학교,공립,7132134,대방중학교,Daebang Middle School,서울특별시동작관악교육지원청,7064,서울특별시 동작구 여의대방로10길 24,(신대방동/ 대방중학교),02-831-2502,http://daebang.sen.ms.kr,02-848-7340,남여공학,,N,일반계,,전기,주간,19720901,19720901,B10,서울특별시교육청,서울특별시,,,,20211108,37.49543678,126.9130162,"(37.49543678,126.9130162)"
88,중학교,공립,7132133,당곡중학교,Dang-gok Middle School,서울특별시동작관악교육지원청,8711,서울특별시 관악구 봉천로13길 101,/ 당곡중학교 (봉천동),02-870-7700,http://www.danggok.ms.kr,02-871-9146,남여공학,,N,일반계,,전기,주간,19821209,19830509,B10,서울특별시교육청,서울특별시,,,,20211108,37.4923589,126.9326777,"(37.4923589,126.9326777)"
89,중학교,공립,7132132,남성중학교,Namsung Middle School,서울특별시동작관악교육지원청,7022,서울특별시 동작구 남부순환로269길 166,(사당동/남성중학교),02-520-7500,http://www.namsung.ms.kr,02-520-7589,남여공학,,N,일반계,,전기,주간,19821209,19830429,B10,서울특별시교육청,서울특별시,,,,20211108,37.47900822,126.9724141,"(37.47900822,126.9724141)"
90,중학교,공립,7132131,남서울중학교,Namseoul Middle School,서울특별시동작관악교육지원청,8773,서울특별시 관악구 남부순환로172길 97,/ 남서울중학교 (신림동),02-855-9832,http://namseoul.sen.ms.kr,02-851-0637,남여공학,,N,일반계,,전기,주간,19641112,19641112,B10,서울특별시교육청,서울특별시,,,,20211108,37.48213625,126.9210371,"(37.48213625,126.9210371)"
91,중학교,사립,7132130,남강중학교,Namkang Middle School,서울특별시동작관악교육지원청,8854,서울특별시 관악구 난곡로34길 80,(신림동/남강중고등학교),02-839-1709,http://www.namkang.ms.kr,02-839-1712,남,,N,일반계,,전기,주간,19710130,19710329,B10,서울특별시교육청,서울특별시,,,,20211108,37.47137567,126.9249091,"(37.47137567,126.9249091)"
92,중학교,공립,7132129,난우중학교,Nanwoo Middle School,서울특별시동작관악교육지원청,8857,서울특별시 관악구 난곡로16길 32,/ 난우중학교 (신림동),02-864-4017,http://www.nanwoo.ms.kr,02-867-6253,남여공학,,N,일반계,,전기,주간,19840423,19840423,B10,서울특별시교육청,서울특별시,,,,20211108,37.46680396,126.9228283,"(37.46680396,126.9228283)"
93,중학교,공립,7132128,국사봉중학교,Kuksabong Middle School,서울특별시동작관악교육지원청,7038,서울특별시 동작구 양녕로20길 20,/ 국사봉중학교 (상도동),02-823-8715,http://www.kuksabong.ms.kr,02-823-7531,남여공학,,N,일반계,,전기,주간,19860119,19860423,B10,서울특별시교육청,서울특별시,,,,20211108,37.49353263,126.9440557,"(37.49353263,126.9440557)"
94,중학교,공립,7132127,구암중학교,Guahm Middle School,서울특별시동작관악교육지원청,8723,서울특별시 관악구 성현로 53,(봉천동),02-881-2900,http://www.guahm.ms.kr/,02-885-6757,남여공학,,N,해당없음,,전기,주간,20040301,20040607,B10,서울특별시교육청,서울특별시,,,,20211108,37.49276407,126.948602,"(37.49276407,126.948602)"
95,중학교,사립,7132126,광신중학교,Kwangshin Middle School,서울특별시동작관악교육지원청,8847,서울특별시 관악구 광신길 141,/ 광신중학교 (신림동),02-881-8652,http://www.kwangshin.ms.kr,02-887-3075,남여공학,,N,일반계,,전기,주간,19511010,19511010,B10,서울특별시교육청,서울특별시,,,,20211108,37.4644762,126.9259406,"(37.4644762,126.9259406)"
96,중학교,공립,7132125,관악중학교,Gwanak Middle School,서울특별시동작관악교육지원청,8741,서울특별시 관악구 남부순환로237길 60,/ 관악중학교 (봉천동),02-889-1782,http://www.gwanak.ms.kr,02-872-6335,남여공학,,N,일반계,,전기,주간,19810225,19820501,B10,서울특별시교육청,서울특별시,,,,20211108,37.48125828,126.9619123,"(37.48125828,126.9619123)"
97,중학교,공립,7132124,강현중학교,Gang-hyeon Middle School,서울특별시동작관악교육지원청,6953,서울특별시 동작구 상도로13라길 22,/ 강현중학교 (상도동),02-815-8335,http://sganghyeon.sen.ms.kr,02-817-9162,남여공학,,N,일반계,,전기,주간,19680806,19680806,B10,서울특별시교육청,서울특별시,,,,20211108,37.50311599,126.9307563,"(37.50311599,126.9307563)"
98,중학교,공립,7132123,강남중학교,Gangnam Middle School,서울특별시동작관악교육지원청,6955,서울특별시 동작구 대방동15길 29,(대방동/ 강남중학교),02-814-5637,http://www.kangnam.ms.kr,02-823-4226,남여공학,,N,일반계,,전기,주간,19590403,19590403,B10,서울특별시교육청,서울특별시,,,,20211108,37.50276263,126.9233466,"(37.50276263,126.9233466)"
99,초등학교,사립,7132122,중앙대학교사범대학부속초등학교,Elementary School Attached to College of Education/ Chung-Ang University,서울특별시동작관악교육지원청,6973,서울특별시 동작구 서달로 135,(흑석동/ 중앙대부속초등학교),02-815-0145,http://www.cau.sen.es.kr,02-822-6132,남여공학,,N,일반계,,전기,주간,19641203,19650308,B10,서울특별시교육청,서울특별시,,,,20211108,37.50545264,126.9596777,"(37.50545264,126.9596777)"
100,초등학교,공립,7132121,서울흑석초등학교,Seoul Heukseok Elementary School,서울특별시동작관악교육지원청,6904,서울특별시 동작구 현충로 87,/ 서울흑석초등학교 (흑석동),02-815-3276,http://heukseok.es.kr/,02-821-1908,남여공학,,N,일반계,,전기,주간,19680520,19680923,B10,서울특별시교육청,서울특별시,,,,20211108,37.50829272,126.9651322,"(37.50829272,126.9651322)"
101,초등학교,공립,7132120,서울행림초등학교,Seoul Haenglim Elementary School,서울특별시동작관악교육지원청,7031,서울특별시 동작구 솔밭로 47,(사당동/행림초등학교),02-523-1352,http://www.hrim.es.kr,02-523-1354,남여공학,,N,일반계,,전기,주간,19920506,19920506,B10,서울특별시교육청,서울특별시,,,,20211108,37.48280761,126.9649643,"(37.48280761,126.9649643)"
102,초등학교,공립,7132119,서울청룡초등학교,Seoul Cheongryong Elementary School,서울특별시동작관악교육지원청,8833,서울특별시 관악구 관악로5길 61,(봉천동),02-871-5850,http://chungryong.es.kr,02-871-8386,남여공학,,N,일반계,,전기,주간,19851018,19851018,B10,서울특별시교육청,서울특별시,,,,20211108,37.47672527,126.9512846,"(37.47672527,126.9512846)"
103,초등학교,공립,7132118,서울조원초등학교,Seoul Jowon Elementary School,서울특별시동작관악교육지원청,8701,서울특별시 관악구 조원로 67,(신림동),02-869-2235,http://seouljowon.es.kr,02-869-2239,남여공학,,N,해당없음,,전기,주간,20050301,20050301,B10,서울특별시교육청,서울특별시,,,,20211108,37.48412777,126.9095056,"(37.48412777,126.9095056)"
104,초등학교,공립,7132117,서울인헌초등학교,Seoul Inhun Elementary School,서울특별시동작관악교육지원청,8792,서울특별시 관악구 낙성대로 23,(봉천동),02-872-8101,http://www.inhun.es.kr,02-872-6683,남여공학,,N,일반계,,전기,주간,19791231,19800402,B10,서울특별시교육청,서울특별시,,,,20211108,37.47675499,126.9598639,"(37.47675499,126.9598639)"
105,초등학교,공립,7132116,서울은천초등학교,Seoul Euncheon Elementary School,서울특별시동작관악교육지원청,8716,서울특별시 관악구 은천로 69,(봉천동),02-883-6321,http://www.euncheon.es.kr,02-883-6280,남여공학,,N,일반계,,전기,주간,19580401,19580401,B10,서울특별시교육청,서울특별시,,,,20211108,37.4865852,126.9426791,"(37.4865852,126.9426791)"
106,초등학교,공립,7132115,서울은로초등학교,Seoul Eunlo Elementary School,서울특별시동작관악교육지원청,6973,서울특별시 동작구 서달로 115,/ 서울은로초등학교 (흑석동),02-824-0309,http://eunlo.es.kr,02-813-2463,남여공학,,N,일반계,,전기,주간,19081101,19081101,B10,서울특별시교육청,서울특별시,,,,20211108,37.50314888,126.9599999,"(37.50314888,126.9599999)"
